"col0","col1","col2","col3","col4","col5","col6","col7","col8","col9","col10","col11","col12","col13","col14","col15","col16","col17","col18","col19","col20","col21","col22","col23","col24","col25","col26","col27","col28","col29","col30","col31","col32","col33","col34"
"build_attn_inp_kv_iswa","llm_graph_input_attn_kv_iswa *",0,35,23,0,21,1759,1793,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1759,1759,"build_attn_inp_kv_iswa","src/llama-graph.cpp"
"build_attn_inp_kv","llm_graph_input_attn_kv *",0,7,5,0,4,1573,1579,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1573,1573,"build_attn_inp_kv","src/llama-graph.cpp"
"build_attn_inp_no_cache","llm_graph_input_attn_no_cache *",0,21,15,1,14,1472,1492,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1472,1472,"build_attn_inp_no_cache","src/llama-graph.cpp"
"build_attn_mha","ggml_tensor *",9,133,90,18,75,1347,1470,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1338,1338,"build_attn_mha","src/llama-graph.cpp"
"build_pos_bias","ggml_tensor *",2,14,10,0,9,1323,1336,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1323,1323,"build_pos_bias","src/llama-graph.cpp"
"build_inp_pos_bucket_dec","ggml_tensor *",0,16,10,0,9,1306,1321,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1306,1306,"build_inp_pos_bucket_dec","src/llama-graph.cpp"
"build_inp_pos_bucket_enc","ggml_tensor *",0,12,8,0,7,1293,1304,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1293,1293,"build_inp_pos_bucket_enc","src/llama-graph.cpp"
"build_inp_cross_embd","ggml_tensor *",0,23,10,6,9,1269,1291,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1269,1269,"build_inp_cross_embd","src/llama-graph.cpp"
"build_inp_cls","ggml_tensor *",0,12,8,0,7,1256,1267,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1256,1256,"build_inp_cls","src/llama-graph.cpp"
"build_inp_mean","ggml_tensor *",0,12,8,0,7,1243,1254,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1243,1243,"build_inp_mean","src/llama-graph.cpp"
"build_inp_out_ids","ggml_tensor *",0,20,8,7,7,1222,1241,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1222,1222,"build_inp_out_ids","src/llama-graph.cpp"
"build_inp_attn_scale","ggml_tensor *",0,13,8,1,7,1208,1220,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1208,1208,"build_inp_attn_scale","src/llama-graph.cpp"
"build_inp_pos","ggml_tensor *",0,12,8,0,7,1195,1206,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1195,1195,"build_inp_pos","src/llama-graph.cpp"
"build_inp_embd","ggml_tensor *",1,50,34,4,35,1144,1193,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1144,1144,"build_inp_embd","src/llama-graph.cpp"
"build_moe_ffn","ggml_tensor *",15,34,34,4,2,860,878,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,845,845,"build_moe_ffn","src/llama-graph.cpp"
"build_moe_ffn","ggml_tensor *",19,262,196,45,183,899,1141,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,880,880,"build_moe_ffn","src/llama-graph.cpp"
"build_ffn","ggml_tensor *",9,81,71,1,66,2227,2298,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2218,2218,"build_ffn","tools/mtmd/clip.cpp"
"build_ffn","ggml_tensor *",14,146,129,2,119,712,843,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,698,698,"build_ffn","src/llama-graph.cpp"
"build_norm","ggml_tensor *",5,34,30,0,29,668,696,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,663,663,"build_norm","src/llama-graph.cpp"
"build_norm","ggml_tensor *",6,29,24,0,15,2194,2216,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2188,2188,"build_norm","tools/mtmd/clip.cpp"
"build_lora_mm_id","ggml_tensor *",3,27,23,2,20,638,661,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,635,635,"build_lora_mm_id","src/llama-graph.cpp"
"build_lora_mm","ggml_tensor *",2,25,20,0,19,611,633,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,609,609,"build_lora_mm","src/llama-graph.cpp"
"build_cvec","ggml_tensor *",2,5,5,0,2,605,607,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,603,603,"build_cvec","src/llama-graph.cpp"
"get_recr","const llama_memory_recurrent_context *",0,3,3,0,2,266,268,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,266,266,"get_recr","src/llama-memory-hybrid.cpp"
"get_attn","const llama_kv_cache_context *",0,3,3,0,2,262,264,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,262,262,"get_attn","src/llama-memory-hybrid.cpp"
"set_input","void",1,4,4,0,4,460,463,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,460,460,"set_input","src/llama-graph.cpp"
"set_input","void",1,5,5,0,5,105,109,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,105,105,"set_input","src/llama-graph.cpp"
"set_input","void",1,6,5,0,5,367,372,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,367,367,"set_input","src/llama-graph.cpp"
"set_input","void",1,7,6,0,6,1425,1431,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1425,1425,"set_input","src/llama-kv-cache.cpp"
"set_input","void",1,9,7,0,7,254,262,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,254,254,"set_input","src/llama-graph.cpp"
"set_input","void",1,11,8,0,8,390,400,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,390,390,"set_input","src/llama-graph.cpp"
"set_input","void",1,14,11,0,11,16,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,16,16,"set_input","src/llama-graph.cpp"
"set_input","void",1,15,11,1,13,238,252,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,238,238,"set_input","src/llama-graph.cpp"
"set_input","void",1,15,13,0,12,70,84,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,70,70,"set_input","src/llama-graph.cpp"
"set_input","void",1,18,15,1,20,86,103,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,86,86,"set_input","src/llama-graph.cpp"
"set_input","void",1,21,17,4,18,40,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,40,40,"set_input","src/llama-graph.cpp"
"set_input","void",1,26,19,0,24,111,136,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,111,111,"set_input","src/llama-graph.cpp"
"set_input","void",1,35,27,1,36,424,458,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,424,424,"set_input","src/llama-graph.cpp"
"set_input","void",1,42,35,0,43,146,187,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,146,146,"set_input","src/llama-graph.cpp"
"set_input","void",1,48,40,1,34,189,236,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,189,189,"set_input","src/llama-graph.cpp"
"set_input","void",1,67,47,3,28,299,365,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,299,299,"set_input","src/llama-graph.cpp"
"can_reuse","bool",1,7,5,0,4,62,68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,62,62,"can_reuse","src/llama-graph.cpp"
"can_reuse","bool",1,7,5,0,4,138,144,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,138,138,"can_reuse","src/llama-graph.cpp"
"can_reuse","bool",1,8,6,0,5,31,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,31,31,"can_reuse","src/llama-graph.cpp"
"can_reuse","bool",1,15,9,1,8,374,388,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,374,374,"can_reuse","src/llama-graph.cpp"
"can_reuse","bool",1,21,12,2,11,402,422,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,402,402,"can_reuse","src/llama-graph.cpp"
"can_reuse","bool",1,31,23,0,25,509,539,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,509,509,"can_reuse","src/llama-graph.cpp"
"llm_graph_result","void",1,6,5,0,5,469,474,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,469,469,"llm_graph_result","src/llama-graph.cpp"
"set_params","void",1,1,1,0,3,63,63,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,63,63,"set_params","tools/imatrix/imatrix.cpp"
"set_params","void",1,3,3,0,3,546,548,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,546,546,"set_params","src/llama-graph.cpp"
"add_input","llm_graph_input_i *",1,4,4,0,3,541,544,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,541,541,"add_input","src/llama-graph.cpp"
"set_inputs","void",1,5,5,0,8,503,507,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,503,503,"set_inputs","src/llama-graph.cpp"
"get_max_nodes","int64_t",0,3,3,0,2,476,478,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,476,476,"get_max_nodes","src/llama-graph.cpp"
"get_logits","float *",0,5,4,0,3,561,565,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,561,561,"get_logits","src/llama-context.cpp"
"llama_memory_hybrid_context","void",1,1,1,0,2,201,201,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,201,201,"llama_memory_hybrid_context","src/llama-memory-hybrid.cpp"
"llama_memory_hybrid_context","void",1,5,5,0,2,206,207,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,203,203,"llama_memory_hybrid_context","src/llama-memory-hybrid.cpp"
"llama_memory_hybrid_context","void",3,8,8,0,2,215,216,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,209,209,"llama_memory_hybrid_context","src/llama-memory-hybrid.cpp"
"llama_memory_hybrid_context","void",3,10,9,1,2,226,227,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,218,218,"llama_memory_hybrid_context","src/llama-memory-hybrid.cpp"
"llama_kv_cache_iswa_context","void",1,1,1,0,2,252,252,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,252,252,"llama_kv_cache_iswa_context","src/llama-kv-cache-iswa.cpp"
"llama_kv_cache_iswa_context","void",1,6,6,0,2,258,259,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,254,254,"llama_kv_cache_iswa_context","src/llama-kv-cache-iswa.cpp"
"llama_kv_cache_iswa_context","void",3,8,8,0,2,267,268,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,261,261,"llama_kv_cache_iswa_context","src/llama-kv-cache-iswa.cpp"
"llama_kv_cache_iswa_context","void",4,11,10,1,2,279,280,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,270,270,"llama_kv_cache_iswa_context","src/llama-kv-cache-iswa.cpp"
"llama_kv_cache_context","void",1,1,1,0,2,1933,1933,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1933,1933,"llama_kv_cache_context","src/llama-kv-cache.cpp"
"llama_kv_cache_context","void",1,16,13,1,13,1936,1950,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1935,1935,"llama_kv_cache_context","src/llama-kv-cache.cpp"
"llama_kv_cache_context","void",3,5,5,0,2,1965,1966,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1962,1962,"llama_kv_cache_context","src/llama-kv-cache.cpp"
"llama_kv_cache_context","void",4,9,9,0,5,1956,1960,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1952,1952,"llama_kv_cache_context","src/llama-kv-cache.cpp"
"llama_memory_recurrent_context","void",1,1,1,0,2,1092,1092,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1092,1092,"llama_memory_recurrent_context","src/llama-memory-recurrent.cpp"
"llama_memory_recurrent_context","void",1,3,3,0,2,1095,1096,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1094,1094,"llama_memory_recurrent_context","src/llama-memory-recurrent.cpp"
"llama_memory_recurrent_context","void",2,3,3,0,2,1100,1100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1098,1098,"llama_memory_recurrent_context","src/llama-memory-recurrent.cpp"
"n_embd_v_gqa","uint32_t",1,5,4,0,3,79,83,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,79,79,"n_embd_v_gqa","src/llama-hparams.cpp"
"n_embd_k_gqa","uint32_t",1,5,4,0,3,73,77,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,73,73,"n_embd_k_gqa","src/llama-hparams.cpp"
"s_copy","int32_t",1,3,3,0,2,1164,1166,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1164,1164,"s_copy","src/llama-memory-recurrent.cpp"
"state_seq_read_data","size_t",3,9,7,0,6,2019,2027,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2019,2019,"state_seq_read_data","src/llama-context.cpp"
"state_seq_write_data","size_t",3,9,7,0,6,2009,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2009,2009,"state_seq_write_data","src/llama-context.cpp"
"state_read_data","bool",2,123,92,15,104,964,1086,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,964,964,"state_read_data","src/llama-memory-recurrent.cpp"
"state_read_data","bool",3,135,99,12,108,1793,1927,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1793,1793,"state_read_data","src/llama-kv-cache.cpp"
"state_read_data","size_t",1,86,60,5,56,1922,2007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1922,1922,"state_read_data","src/llama-context.cpp"
"state_write_data","void",2,84,52,17,74,780,863,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,780,780,"state_write_data","src/llama-memory-recurrent.cpp"
"state_write_data","void",2,94,58,14,77,1599,1692,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1599,1599,"state_write_data","src/llama-kv-cache.cpp"
"state_write_data","size_t",1,73,47,7,44,1848,1920,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1848,1848,"state_write_data","src/llama-context.cpp"
"graph_get_cb","llm_graph_cb",0,32,27,3,2,1494,1525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1494,1494,"graph_get_cb","src/llama-context.cpp"
"graph_params","llm_graph_params",4,22,22,14,2,1446,1463,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1442,1442,"graph_params","src/llama-context.cpp"
"graph_reserve","ggml_cgraph *",5,45,27,5,28,1396,1440,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1396,1396,"graph_reserve","src/llama-context.cpp"
"get_gf_res_reserve","llm_graph_result *",0,3,3,0,2,1392,1394,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1392,1392,"get_gf_res_reserve","src/llama-context.cpp"
"graph_max_nodes","uint32_t",0,3,3,0,2,1388,1390,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1388,1388,"graph_max_nodes","src/llama-context.cpp"
"output_reorder","void",0,23,19,0,22,1360,1382,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1360,1360,"output_reorder","src/llama-context.cpp"
"output_reserve","uint32_t",1,69,48,7,44,1290,1358,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1290,1290,"output_reserve","src/llama-context.cpp"
"opt_epoch_iter","void",10,108,88,5,81,2139,2236,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2129,2129,"opt_epoch_iter","src/llama-context.cpp"
"opt_epoch","void",6,47,38,0,32,2244,2284,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2238,2238,"opt_epoch","src/llama-context.cpp"
"opt_init","void",2,39,34,1,41,2089,2127,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2089,2089,"opt_init","src/llama-context.cpp"
"perf_reset","void",0,6,6,0,6,2047,2052,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2047,2047,"perf_reset","src/llama-context.cpp"
"perf_get_data","llama_perf_context_data",0,13,11,0,10,2033,2045,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2033,2033,"perf_get_data","src/llama-context.cpp"
"state_seq_save_file","size_t",4,19,12,2,12,1828,1846,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1828,1828,"state_seq_save_file","src/llama-context.cpp"
"state_seq_load_file","size_t",5,42,32,3,30,1785,1826,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1785,1785,"state_seq_load_file","src/llama-context.cpp"
"state_save_file","bool",3,16,10,2,9,1768,1783,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1768,1768,"state_save_file","src/llama-context.cpp"
"state_load_file","bool",4,42,30,3,26,1725,1766,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1725,1725,"state_load_file","src/llama-context.cpp"
"state_seq_set_data","size_t",4,9,9,0,9,1715,1723,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1715,1715,"state_seq_set_data","src/llama-context.cpp"
"state_seq_get_data","size_t",4,9,9,0,9,1705,1713,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1705,1705,"state_seq_get_data","src/llama-context.cpp"
"state_seq_get_size","size_t",2,9,9,0,9,1695,1703,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1695,1695,"state_seq_get_size","src/llama-context.cpp"
"state_set_data","size_t",2,9,9,0,9,1685,1693,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1685,1685,"state_set_data","src/llama-context.cpp"
"state_get_data","size_t",2,9,9,0,9,1675,1683,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1675,1675,"state_get_data","src/llama-context.cpp"
"state_get_size","size_t",0,9,9,0,9,1665,1673,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1665,1665,"state_get_size","src/llama-context.cpp"
"encode","int",1,161,107,18,123,820,980,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,820,820,"encode","src/llama-context.cpp"
"encode","vector<signed int, allocator<signed int>>",1,97,71,9,76,1356,1452,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1356,1356,"encode","src/llama-vocab.cpp"
"process_ubatch","llm_graph_result *",4,63,39,8,37,756,818,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,756,756,"process_ubatch","src/llama-context.cpp"
"apply_adapter_cvec","bool",5,10,9,0,3,750,754,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,745,745,"apply_adapter_cvec","src/llama-context.cpp"
"clear_adapter_lora","void",0,5,4,0,4,739,743,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,739,739,"clear_adapter_lora","src/llama-context.cpp"
"rm_adapter_lora","bool",1,12,10,0,8,727,737,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,726,726,"rm_adapter_lora","src/llama-context.cpp"
"set_adapter_lora","void",2,7,6,0,4,720,724,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,718,718,"set_adapter_lora","src/llama-context.cpp"
"set_warmup","void",1,5,4,0,4,712,716,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,712,712,"set_warmup","src/llama-context.cpp"
"set_causal_attn","void",1,5,4,0,4,706,710,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,706,706,"set_causal_attn","src/llama-context.cpp"
"set_embeddings","void",1,5,4,0,4,700,704,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,700,700,"set_embeddings","src/llama-context.cpp"
"set_abort_callback","void",2,14,12,0,15,685,698,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,685,685,"set_abort_callback","src/llama-context.cpp"
"set_n_threads","void",2,6,5,0,5,678,683,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,678,678,"set_n_threads","src/llama-context.cpp"
"detach_threadpool","void",0,6,5,0,5,671,676,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,671,671,"detach_threadpool","src/llama-context.cpp"
"attach_threadpool","void",2,8,7,0,5,664,669,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,662,662,"attach_threadpool","src/llama-context.cpp"
"get_embeddings_seq","float *",1,8,7,0,6,653,660,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,653,653,"get_embeddings_seq","src/llama-context.cpp"
"get_embeddings_ith","float *",1,39,33,1,30,613,651,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,613,613,"get_embeddings_ith","src/llama-context.cpp"
"get_embeddings","float *",0,5,4,0,3,607,611,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,607,607,"get_embeddings","src/llama-context.cpp"
"get_logits_ith","float *",1,39,33,1,30,567,605,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,567,567,"get_logits_ith","src/llama-context.cpp"
"memory_update","bool",1,53,40,6,36,503,555,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,503,503,"memory_update","src/llama-context.cpp"
"get_sched","ggml_backend_sched_t",0,3,3,0,2,467,469,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,467,467,"get_sched","src/llama-context.cpp"
"get_cparams","const llama_cparams &",0,3,3,0,2,463,465,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,463,463,"get_cparams","src/llama-context.cpp"
"get_model","const llama_model &",0,3,3,0,2,459,461,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,459,459,"get_model","src/llama-context.cpp"
"~llama_context","void",0,3,3,0,3,425,427,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,425,425,"~llama_context","src/llama-context.cpp"
"read_to","void",2,3,3,0,3,1601,1603,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1601,1601,"read_to","src/llama-context.cpp"
"read_to","void",2,4,4,0,4,1644,1647,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1644,1644,"read_to","src/llama-context.cpp"
"write_string","void",1,6,5,0,5,3,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,3,"write_string","src/llama-io.cpp"
"write_tensor","void",3,3,3,1,3,1539,1541,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1539,1539,"write_tensor","src/llama-context.cpp"
"write_tensor","void",3,5,5,0,5,1624,1628,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1624,1624,"write_tensor","src/llama-context.cpp"
"write_tensor","void",3,9,9,0,9,1566,1574,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1566,1566,"write_tensor","src/llama-context.cpp"
"llama_internal_get_tensor_map","const vector<pair<basic_string<char, char_traits<char>, allocator<char>>, ggml_tensor *>, allocator<pair<basic_string<char, char_traits<char>, allocator<char>>, ggml_tensor *>>> &",1,3,3,0,2,7652,7654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7652,7652,"llama_internal_get_tensor_map","src/llama-model.cpp"
"llama_internal_get_tensor_map","const vector<pair<basic_string<char, char_traits<char>, allocator<char>>, ggml_tensor *>, allocator<pair<basic_string<char, char_traits<char>, allocator<char>>, ggml_tensor *>>> &",1,3,3,0,2,7652,7654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7652,7652,"llama_internal_get_tensor_map","src/llama-model.cpp"
"llm_type_name","const char *",1,105,105,0,205,29,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,29,29,"llm_type_name","src/llama-model.cpp"
"llama_rope_scaling_type_name","string",1,3,3,0,2,150,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,150,150,"llama_rope_scaling_type_name","src/llama-model.cpp"
"build_graph","ggml_tensor *",1,6,5,0,4,5506,5511,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,5506,5506,"build_graph","tests/test-backend-ops.cpp"
"build_graph","ggml_tensor *",1,6,6,0,5,3296,3301,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,3296,3296,"build_graph","tests/test-backend-ops.cpp"
