fname,ftype,parameters,lines,LOC,comments,curlstart,curlend,nothrow,sideeffect,varargs,startline,endline,function,file
"__uint16_identity","__uint16_t",1,4,4,0,34,36,0,1,0,33,33,"__uint16_identity","/usr/x86_64-linux-gnu/include/bits/uintn-identity.h"
"wcstombs","size_t",3,7,7,0,145,149,0,0,0,143,143,"wcstombs","/usr/x86_64-linux-gnu/include/bits/stdlib.h"
"mbstowcs","size_t",3,9,9,0,119,125,0,0,0,117,117,"mbstowcs","/usr/x86_64-linux-gnu/include/bits/stdlib.h"
"wctomb","int",2,14,11,3,80,92,0,0,0,79,79,"wctomb","/usr/x86_64-linux-gnu/include/bits/stdlib.h"
"ptsname_r","int",3,6,6,0,66,70,0,0,0,65,65,"ptsname_r","/usr/x86_64-linux-gnu/include/bits/stdlib.h"
"realpath","char *",2,13,11,0,38,49,0,0,0,37,37,"realpath","/usr/x86_64-linux-gnu/include/bits/stdlib.h"
"bsearch","void *",5,33,31,0,22,52,0,0,0,20,20,"bsearch","/usr/x86_64-linux-gnu/include/bits/stdlib-bsearch.h"
"atoll","long long",1,4,4,0,494,496,0,0,0,493,493,"atoll","/usr/x86_64-linux-gnu/include/stdlib.h"
"atol","long",1,4,4,0,487,489,0,0,0,486,486,"atol","/usr/x86_64-linux-gnu/include/stdlib.h"
"atoi","int",1,4,4,0,482,484,0,0,0,481,481,"atoi","/usr/x86_64-linux-gnu/include/stdlib.h"
"atof","double",1,4,4,0,26,28,0,0,0,25,25,"atof","/usr/x86_64-linux-gnu/include/bits/stdlib-float.h"
"save_typebuf","int",0,12,11,1,1534,1544,0,0,0,1533,1533,"save_typebuf","/home/runner/work/vim/vim/src/getchar.c"
"msg","int",1,4,4,0,117,119,0,0,0,116,116,"msg","/home/runner/work/vim/vim/src/message.c"
"ch_error","void",2,15,13,0,123,136,0,0,1,122,122,"ch_error","/home/runner/work/vim/vim/src/logfile.c"
"g_set_str","gboolean",2,15,12,0,494,506,0,0,0,492,492,"g_set_str","/usr/include/glib-2.0/glib/gstrfuncs.h"
"g_strdup_inline","char *",1,14,12,0,310,322,0,0,0,309,309,"g_strdup_inline","/usr/include/glib-2.0/glib/gstrfuncs.h"
"pthread_equal","int",2,4,4,0,1341,1343,0,1,0,1340,1340,"pthread_equal","/usr/x86_64-linux-gnu/include/pthread.h"
"glib_auto_cleanup_GPathBuf","void",1,1,1,0,107,107,0,0,0,107,107,"glib_auto_cleanup_GPathBuf","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_queueautoptr_cleanup_GPathBuf","void",1,1,1,0,106,106,0,0,0,106,106,"glib_queueautoptr_cleanup_GPathBuf","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_slistautoptr_cleanup_GPathBuf","void",1,1,1,0,106,106,0,0,0,106,106,"glib_slistautoptr_cleanup_GPathBuf","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_listautoptr_cleanup_GPathBuf","void",1,1,1,0,106,106,0,0,0,106,106,"glib_listautoptr_cleanup_GPathBuf","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_cleanup_GPathBuf","void",1,1,1,0,106,106,0,0,0,106,106,"glib_autoptr_cleanup_GPathBuf","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_clear_GPathBuf","void",1,1,1,0,106,106,0,0,0,106,106,"glib_autoptr_clear_GPathBuf","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_queueautoptr_cleanup_GUri","void",1,1,1,0,105,105,0,0,0,105,105,"glib_queueautoptr_cleanup_GUri","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_slistautoptr_cleanup_GUri","void",1,1,1,0,105,105,0,0,0,105,105,"glib_slistautoptr_cleanup_GUri","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_listautoptr_cleanup_GUri","void",1,1,1,0,105,105,0,0,0,105,105,"glib_listautoptr_cleanup_GUri","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_cleanup_GUri","void",1,1,1,0,105,105,0,0,0,105,105,"glib_autoptr_cleanup_GUri","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_clear_GUri","void",1,1,1,0,105,105,0,0,0,105,105,"glib_autoptr_clear_GUri","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_queueautoptr_cleanup_GRefString","void",1,1,1,0,104,104,0,0,0,104,104,"glib_queueautoptr_cleanup_GRefString","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_slistautoptr_cleanup_GRefString","void",1,1,1,0,104,104,0,0,0,104,104,"glib_slistautoptr_cleanup_GRefString","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_listautoptr_cleanup_GRefString","void",1,1,1,0,104,104,0,0,0,104,104,"glib_listautoptr_cleanup_GRefString","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_cleanup_GRefString","void",1,1,1,0,104,104,0,0,0,104,104,"glib_autoptr_cleanup_GRefString","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_clear_GRefString","void",1,1,1,0,104,104,0,0,0,104,104,"glib_autoptr_clear_GRefString","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_auto_cleanup_GStrv","void",1,1,1,0,103,103,0,0,0,103,103,"glib_auto_cleanup_GStrv","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_queueautoptr_cleanup_GVariantType","void",1,1,1,0,102,102,0,0,0,102,102,"glib_queueautoptr_cleanup_GVariantType","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_slistautoptr_cleanup_GVariantType","void",1,1,1,0,102,102,0,0,0,102,102,"glib_slistautoptr_cleanup_GVariantType","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_listautoptr_cleanup_GVariantType","void",1,1,1,0,102,102,0,0,0,102,102,"glib_listautoptr_cleanup_GVariantType","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_cleanup_GVariantType","void",1,1,1,0,102,102,0,0,0,102,102,"glib_autoptr_cleanup_GVariantType","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_clear_GVariantType","void",1,1,1,0,102,102,0,0,0,102,102,"glib_autoptr_clear_GVariantType","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_auto_cleanup_GVariantDict","void",1,1,1,0,101,101,0,0,0,101,101,"glib_auto_cleanup_GVariantDict","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_queueautoptr_cleanup_GVariantDict","void",1,1,1,0,100,100,0,0,0,100,100,"glib_queueautoptr_cleanup_GVariantDict","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_slistautoptr_cleanup_GVariantDict","void",1,1,1,0,100,100,0,0,0,100,100,"glib_slistautoptr_cleanup_GVariantDict","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_listautoptr_cleanup_GVariantDict","void",1,1,1,0,100,100,0,0,0,100,100,"glib_listautoptr_cleanup_GVariantDict","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_cleanup_GVariantDict","void",1,1,1,0,100,100,0,0,0,100,100,"glib_autoptr_cleanup_GVariantDict","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_clear_GVariantDict","void",1,1,1,0,100,100,0,0,0,100,100,"glib_autoptr_clear_GVariantDict","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_queueautoptr_cleanup_GVariantIter","void",1,1,1,0,99,99,0,0,0,99,99,"glib_queueautoptr_cleanup_GVariantIter","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_slistautoptr_cleanup_GVariantIter","void",1,1,1,0,99,99,0,0,0,99,99,"glib_slistautoptr_cleanup_GVariantIter","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_listautoptr_cleanup_GVariantIter","void",1,1,1,0,99,99,0,0,0,99,99,"glib_listautoptr_cleanup_GVariantIter","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_cleanup_GVariantIter","void",1,1,1,0,99,99,0,0,0,99,99,"glib_autoptr_cleanup_GVariantIter","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_clear_GVariantIter","void",1,1,1,0,99,99,0,0,0,99,99,"glib_autoptr_clear_GVariantIter","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_auto_cleanup_GVariantBuilder","void",1,1,1,0,98,98,0,0,0,98,98,"glib_auto_cleanup_GVariantBuilder","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_queueautoptr_cleanup_GVariantBuilder","void",1,1,1,0,97,97,0,0,0,97,97,"glib_queueautoptr_cleanup_GVariantBuilder","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_slistautoptr_cleanup_GVariantBuilder","void",1,1,1,0,97,97,0,0,0,97,97,"glib_slistautoptr_cleanup_GVariantBuilder","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_listautoptr_cleanup_GVariantBuilder","void",1,1,1,0,97,97,0,0,0,97,97,"glib_listautoptr_cleanup_GVariantBuilder","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_cleanup_GVariantBuilder","void",1,1,1,0,97,97,0,0,0,97,97,"glib_autoptr_cleanup_GVariantBuilder","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_clear_GVariantBuilder","void",1,1,1,0,97,97,0,0,0,97,97,"glib_autoptr_clear_GVariantBuilder","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_queueautoptr_cleanup_GVariant","void",1,1,1,0,96,96,0,0,0,96,96,"glib_queueautoptr_cleanup_GVariant","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_slistautoptr_cleanup_GVariant","void",1,1,1,0,96,96,0,0,0,96,96,"glib_slistautoptr_cleanup_GVariant","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_listautoptr_cleanup_GVariant","void",1,1,1,0,96,96,0,0,0,96,96,"glib_listautoptr_cleanup_GVariant","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_cleanup_GVariant","void",1,1,1,0,96,96,0,0,0,96,96,"glib_autoptr_cleanup_GVariant","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_clear_GVariant","void",1,1,1,0,96,96,0,0,0,96,96,"glib_autoptr_clear_GVariant","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_queueautoptr_cleanup_GTree","void",1,1,1,0,95,95,0,0,0,95,95,"glib_queueautoptr_cleanup_GTree","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_slistautoptr_cleanup_GTree","void",1,1,1,0,95,95,0,0,0,95,95,"glib_slistautoptr_cleanup_GTree","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_listautoptr_cleanup_GTree","void",1,1,1,0,95,95,0,0,0,95,95,"glib_listautoptr_cleanup_GTree","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_cleanup_GTree","void",1,1,1,0,95,95,0,0,0,95,95,"glib_autoptr_cleanup_GTree","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_clear_GTree","void",1,1,1,0,95,95,0,0,0,95,95,"glib_autoptr_clear_GTree","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_queueautoptr_cleanup_GTimeZone","void",1,1,1,0,94,94,0,0,0,94,94,"glib_queueautoptr_cleanup_GTimeZone","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_slistautoptr_cleanup_GTimeZone","void",1,1,1,0,94,94,0,0,0,94,94,"glib_slistautoptr_cleanup_GTimeZone","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_listautoptr_cleanup_GTimeZone","void",1,1,1,0,94,94,0,0,0,94,94,"glib_listautoptr_cleanup_GTimeZone","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_cleanup_GTimeZone","void",1,1,1,0,94,94,0,0,0,94,94,"glib_autoptr_cleanup_GTimeZone","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_clear_GTimeZone","void",1,1,1,0,94,94,0,0,0,94,94,"glib_autoptr_clear_GTimeZone","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_queueautoptr_cleanup_GTimer","void",1,1,1,0,93,93,0,0,0,93,93,"glib_queueautoptr_cleanup_GTimer","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_slistautoptr_cleanup_GTimer","void",1,1,1,0,93,93,0,0,0,93,93,"glib_slistautoptr_cleanup_GTimer","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_listautoptr_cleanup_GTimer","void",1,1,1,0,93,93,0,0,0,93,93,"glib_listautoptr_cleanup_GTimer","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_cleanup_GTimer","void",1,1,1,0,93,93,0,0,0,93,93,"glib_autoptr_cleanup_GTimer","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_clear_GTimer","void",1,1,1,0,93,93,0,0,0,93,93,"glib_autoptr_clear_GTimer","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_auto_cleanup_GCond","void",1,1,1,0,92,92,0,0,0,92,92,"glib_auto_cleanup_GCond","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_queueautoptr_cleanup_GRWLockReaderLocker","void",1,1,1,0,91,91,0,0,0,91,91,"glib_queueautoptr_cleanup_GRWLockReaderLocker","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"g_rw_lock_reader_locker_free","void",1,4,4,0,766,768,0,0,0,765,765,"g_rw_lock_reader_locker_free","/usr/include/glib-2.0/glib/gthread.h"
"glib_slistautoptr_cleanup_GRWLockReaderLocker","void",1,1,1,0,91,91,0,0,0,91,91,"glib_slistautoptr_cleanup_GRWLockReaderLocker","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_listautoptr_cleanup_GRWLockReaderLocker","void",1,1,1,0,91,91,0,0,0,91,91,"glib_listautoptr_cleanup_GRWLockReaderLocker","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_cleanup_GRWLockReaderLocker","void",1,1,1,0,91,91,0,0,0,91,91,"glib_autoptr_cleanup_GRWLockReaderLocker","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_clear_GRWLockReaderLocker","void",1,1,1,0,91,91,0,0,0,91,91,"glib_autoptr_clear_GRWLockReaderLocker","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_queueautoptr_cleanup_GRWLockWriterLocker","void",1,1,1,0,90,90,0,0,0,90,90,"glib_queueautoptr_cleanup_GRWLockWriterLocker","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"g_rw_lock_writer_locker_free","void",1,4,4,0,668,670,0,0,0,667,667,"g_rw_lock_writer_locker_free","/usr/include/glib-2.0/glib/gthread.h"
"glib_slistautoptr_cleanup_GRWLockWriterLocker","void",1,1,1,0,90,90,0,0,0,90,90,"glib_slistautoptr_cleanup_GRWLockWriterLocker","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_listautoptr_cleanup_GRWLockWriterLocker","void",1,1,1,0,90,90,0,0,0,90,90,"glib_listautoptr_cleanup_GRWLockWriterLocker","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_cleanup_GRWLockWriterLocker","void",1,1,1,0,90,90,0,0,0,90,90,"glib_autoptr_cleanup_GRWLockWriterLocker","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_clear_GRWLockWriterLocker","void",1,1,1,0,90,90,0,0,0,90,90,"glib_autoptr_clear_GRWLockWriterLocker","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_queueautoptr_cleanup_GRecMutexLocker","void",1,1,1,0,89,89,0,0,0,89,89,"glib_queueautoptr_cleanup_GRecMutexLocker","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"g_rec_mutex_locker_free","void",1,4,4,0,510,512,0,0,0,509,509,"g_rec_mutex_locker_free","/usr/include/glib-2.0/glib/gthread.h"
"glib_slistautoptr_cleanup_GRecMutexLocker","void",1,1,1,0,89,89,0,0,0,89,89,"glib_slistautoptr_cleanup_GRecMutexLocker","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_listautoptr_cleanup_GRecMutexLocker","void",1,1,1,0,89,89,0,0,0,89,89,"glib_listautoptr_cleanup_GRecMutexLocker","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_cleanup_GRecMutexLocker","void",1,1,1,0,89,89,0,0,0,89,89,"glib_autoptr_cleanup_GRecMutexLocker","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_clear_GRecMutexLocker","void",1,1,1,0,89,89,0,0,0,89,89,"glib_autoptr_clear_GRecMutexLocker","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_queueautoptr_cleanup_GMutexLocker","void",1,1,1,0,88,88,0,0,0,88,88,"glib_queueautoptr_cleanup_GMutexLocker","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"g_mutex_locker_free","void",1,4,4,0,385,387,0,0,0,384,384,"g_mutex_locker_free","/usr/include/glib-2.0/glib/gthread.h"
"glib_slistautoptr_cleanup_GMutexLocker","void",1,1,1,0,88,88,0,0,0,88,88,"glib_slistautoptr_cleanup_GMutexLocker","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_listautoptr_cleanup_GMutexLocker","void",1,1,1,0,88,88,0,0,0,88,88,"glib_listautoptr_cleanup_GMutexLocker","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_cleanup_GMutexLocker","void",1,1,1,0,88,88,0,0,0,88,88,"glib_autoptr_cleanup_GMutexLocker","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_clear_GMutexLocker","void",1,1,1,0,88,88,0,0,0,88,88,"glib_autoptr_clear_GMutexLocker","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_auto_cleanup_GMutex","void",1,1,1,0,87,87,0,0,0,87,87,"glib_auto_cleanup_GMutex","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_queueautoptr_cleanup_GThread","void",1,1,1,0,86,86,0,0,0,86,86,"glib_queueautoptr_cleanup_GThread","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_slistautoptr_cleanup_GThread","void",1,1,1,0,86,86,0,0,0,86,86,"glib_slistautoptr_cleanup_GThread","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_listautoptr_cleanup_GThread","void",1,1,1,0,86,86,0,0,0,86,86,"glib_listautoptr_cleanup_GThread","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_cleanup_GThread","void",1,1,1,0,86,86,0,0,0,86,86,"glib_autoptr_cleanup_GThread","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_clear_GThread","void",1,1,1,0,86,86,0,0,0,86,86,"glib_autoptr_clear_GThread","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_queueautoptr_cleanup_GStrvBuilder","void",1,1,1,0,85,85,0,0,0,85,85,"glib_queueautoptr_cleanup_GStrvBuilder","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_slistautoptr_cleanup_GStrvBuilder","void",1,1,1,0,85,85,0,0,0,85,85,"glib_slistautoptr_cleanup_GStrvBuilder","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_listautoptr_cleanup_GStrvBuilder","void",1,1,1,0,85,85,0,0,0,85,85,"glib_listautoptr_cleanup_GStrvBuilder","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_cleanup_GStrvBuilder","void",1,1,1,0,85,85,0,0,0,85,85,"glib_autoptr_cleanup_GStrvBuilder","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_clear_GStrvBuilder","void",1,1,1,0,85,85,0,0,0,85,85,"glib_autoptr_clear_GStrvBuilder","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_queueautoptr_cleanup_GStringChunk","void",1,1,1,0,84,84,0,0,0,84,84,"glib_queueautoptr_cleanup_GStringChunk","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_slistautoptr_cleanup_GStringChunk","void",1,1,1,0,84,84,0,0,0,84,84,"glib_slistautoptr_cleanup_GStringChunk","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_listautoptr_cleanup_GStringChunk","void",1,1,1,0,84,84,0,0,0,84,84,"glib_listautoptr_cleanup_GStringChunk","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_cleanup_GStringChunk","void",1,1,1,0,84,84,0,0,0,84,84,"glib_autoptr_cleanup_GStringChunk","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_clear_GStringChunk","void",1,1,1,0,84,84,0,0,0,84,84,"glib_autoptr_clear_GStringChunk","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_queueautoptr_cleanup_GString","void",1,1,1,0,83,83,0,0,0,83,83,"glib_queueautoptr_cleanup_GString","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"g_autoptr_cleanup_gstring_free","void",1,5,5,0,37,40,0,0,0,36,36,"g_autoptr_cleanup_gstring_free","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_slistautoptr_cleanup_GString","void",1,1,1,0,83,83,0,0,0,83,83,"glib_slistautoptr_cleanup_GString","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_listautoptr_cleanup_GString","void",1,1,1,0,83,83,0,0,0,83,83,"glib_listautoptr_cleanup_GString","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_cleanup_GString","void",1,1,1,0,83,83,0,0,0,83,83,"glib_autoptr_cleanup_GString","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_clear_GString","void",1,1,1,0,83,83,0,0,0,83,83,"glib_autoptr_clear_GString","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_queueautoptr_cleanup_GSList","void",1,1,1,0,82,82,0,0,0,82,82,"glib_queueautoptr_cleanup_GSList","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_slistautoptr_cleanup_GSList","void",1,1,1,0,82,82,0,0,0,82,82,"glib_slistautoptr_cleanup_GSList","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_listautoptr_cleanup_GSList","void",1,1,1,0,82,82,0,0,0,82,82,"glib_listautoptr_cleanup_GSList","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_cleanup_GSList","void",1,1,1,0,82,82,0,0,0,82,82,"glib_autoptr_cleanup_GSList","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_clear_GSList","void",1,1,1,0,82,82,0,0,0,82,82,"glib_autoptr_clear_GSList","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_queueautoptr_cleanup_GSequence","void",1,1,1,0,81,81,0,0,0,81,81,"glib_queueautoptr_cleanup_GSequence","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_slistautoptr_cleanup_GSequence","void",1,1,1,0,81,81,0,0,0,81,81,"glib_slistautoptr_cleanup_GSequence","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_listautoptr_cleanup_GSequence","void",1,1,1,0,81,81,0,0,0,81,81,"glib_listautoptr_cleanup_GSequence","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_cleanup_GSequence","void",1,1,1,0,81,81,0,0,0,81,81,"glib_autoptr_cleanup_GSequence","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_clear_GSequence","void",1,1,1,0,81,81,0,0,0,81,81,"glib_autoptr_clear_GSequence","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_queueautoptr_cleanup_GScanner","void",1,1,1,0,80,80,0,0,0,80,80,"glib_queueautoptr_cleanup_GScanner","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_slistautoptr_cleanup_GScanner","void",1,1,1,0,80,80,0,0,0,80,80,"glib_slistautoptr_cleanup_GScanner","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_listautoptr_cleanup_GScanner","void",1,1,1,0,80,80,0,0,0,80,80,"glib_listautoptr_cleanup_GScanner","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_cleanup_GScanner","void",1,1,1,0,80,80,0,0,0,80,80,"glib_autoptr_cleanup_GScanner","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_clear_GScanner","void",1,1,1,0,80,80,0,0,0,80,80,"glib_autoptr_clear_GScanner","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_queueautoptr_cleanup_GMatchInfo","void",1,1,1,0,79,79,0,0,0,79,79,"glib_queueautoptr_cleanup_GMatchInfo","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_slistautoptr_cleanup_GMatchInfo","void",1,1,1,0,79,79,0,0,0,79,79,"glib_slistautoptr_cleanup_GMatchInfo","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_listautoptr_cleanup_GMatchInfo","void",1,1,1,0,79,79,0,0,0,79,79,"glib_listautoptr_cleanup_GMatchInfo","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_cleanup_GMatchInfo","void",1,1,1,0,79,79,0,0,0,79,79,"glib_autoptr_cleanup_GMatchInfo","/usr/include/glib-2.0/glib/glib-autocleanups.h"
"glib_autoptr_clear_GMatchInfo","void",1,1,1,0,79,79,0,0,0,79,79,"glib_autoptr_clear_GMatchInfo","/usr/include/glib-2.0/glib/glib-autocleanups.h"
